eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,mean_train_loss,train_acc,train_f1,train_prec,train_reca,train_roc,mean_val_loss,val_acc,val_f1,val_prec,val_reca,val_roc,pytorch_total_params,train_time,best_epoch,train_samples
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.666783688174691)","('test_acc', 0.8736919927206551)","('test_f1', 0.8522737734065942)","('test_prec', 0.8470784913119707)","('test_reca', 0.8736919927206551)","('test_roc', 0.990101213599837)","('mean_train_loss', 2.622012138366699)","('train_acc', 0.90625)","('train_f1', 0.8802083333333333)","('train_prec', 0.8697916666666667)","('train_reca', 0.90625)","('train_roc', 0.9929435483870968)","('mean_val_loss', 2.6599849891662597)","('val_acc', 0.8796875)","('val_f1', 0.8579662228506573)","('val_prec', 0.8518974816001322)","('val_reca', 0.8796875000000001)","('val_roc', 0.9907608870967742)","('pytorch_total_params', 20773)","('train_time', 883.2113196849823)","('best_epoch', 629)","('train_samples', '491/1200 v16 22.0-24.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.6428079396838813)","('test_acc', 0.9078992265696088)","('test_f1', 0.8821951867410187)","('test_prec', 0.8698598829078706)","('test_reca', 0.9078992265696086)","('test_roc', 0.9962172105712458)","('mean_train_loss', 2.61403226852417)","('train_acc', 0.90625)","('train_f1', 0.8802083333333333)","('train_prec', 0.8697916666666667)","('train_reca', 0.90625)","('train_roc', 1.0)","('mean_val_loss', 2.6410576200485227)","('val_acc', 0.91)","('val_f1', 0.8846394656430918)","('val_prec', 0.8695859770170237)","('val_reca', 0.9099999999999999)","('val_roc', 0.9969872983870969)","('pytorch_total_params', 74277)","('train_time', 42.161081075668335)","('best_epoch', 1)","('train_samples', '592/1200 v19 44.0-46.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 256)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.891446679586492)","('test_acc', 0.7596394449499545)","('test_f1', 0.6960893520178156)","('test_prec', 0.7100014682219915)","('test_reca', 0.7596394449499544)","('test_roc', 0.9812876021608025)","('mean_train_loss', 2.854356527328491)","('train_acc', 0.78125)","('train_f1', 0.71875)","('train_prec', 0.6875)","('train_reca', 0.78125)","('train_roc', 0.9838709677419355)","('mean_val_loss', 2.8865887904167176)","('val_acc', 0.76625)","('val_f1', 0.7018326716202876)","('val_prec', 0.7189397791022412)","('val_reca', 0.76625)","('val_roc', 0.9821029233870968)","('pytorch_total_params', 279589)","('train_time', 344.59646129608154)","('best_epoch', 226)","('train_samples', '184/1200 v6 8.0-10.0')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.8551347984629833)","('test_acc', 0.7140582347588716)","('test_f1', 0.6348959417083759)","('test_prec', 0.6078264769644175)","('test_reca', 0.7140582347588718)","('test_roc', 0.9887544628893816)","('mean_train_loss', 2.8349766731262207)","('train_acc', 0.71875)","('train_f1', 0.6375)","('train_prec', 0.6015625)","('train_reca', 0.71875)","('train_roc', 0.9889112903225807)","('mean_val_loss', 2.849880337715149)","('val_acc', 0.720625)","('val_f1', 0.6426607014664046)","('val_prec', 0.6096878382377525)","('val_reca', 0.720625)","('val_roc', 0.9886646169354838)","('pytorch_total_params', 20773)","('train_time', 698.2569363117218)","('best_epoch', 486)","('train_samples', '56/1200 v1 52.0-54.0')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 3.456475770939904)","('test_acc', 0.25204731574158323)","('test_f1', 0.19219882405753122)","('test_prec', 0.2159264701738047)","('test_reca', 0.25204731574158323)","('test_roc', 0.9728765263743379)","('mean_train_loss', 3.456939458847046)","('train_acc', 0.15625)","('train_f1', 0.11235119047619048)","('train_prec', 0.10572916666666668)","('train_reca', 0.15625)","('train_roc', 0.9647177419354839)","('mean_val_loss', 3.4564833641052246)","('val_acc', 0.2534375)","('val_f1', 0.19385907732621083)","('val_prec', 0.2169427662956911)","('val_reca', 0.2534375)","('val_roc', 0.9727425907258065)","('pytorch_total_params', 74277)","('train_time', 424.01213026046753)","('best_epoch', 284)","('train_samples', '625/1200 v20 50.0-52.0')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 256)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.5918896209119775)","('test_acc', 0.9391776615104641)","('test_f1', 0.9358924563481342)","('test_prec', 0.9396206258204927)","('test_reca', 0.9391776615104641)","('test_roc', 0.998239351011573)","('mean_train_loss', 2.5183167457580566)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.5930667304992676)","('val_acc', 0.939375)","('val_f1', 0.9353124460908311)","('val_prec', 0.9402680055472663)","('val_reca', 0.9393750000000001)","('val_roc', 0.9976848790322581)","('pytorch_total_params', 279589)","('train_time', 429.1794185638428)","('best_epoch', 289)","('train_samples', '637/1200 v21 14.0-16.0')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 1024)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.6822248023677893)","('test_acc', 0.88600432211101)","('test_f1', 0.86906849705382)","('test_prec', 0.8774363601927286)","('test_reca', 0.88600432211101)","('test_roc', 0.9930683795218241)","('mean_train_loss', 2.6748738288879395)","('train_acc', 0.90625)","('train_f1', 0.875)","('train_prec', 0.859375)","('train_reca', 0.90625)","('train_roc', 0.9899193548387097)","('mean_val_loss', 2.682714569568634)","('val_acc', 0.88625)","('val_f1', 0.8693064983970773)","('val_prec', 0.8767226034895366)","('val_reca', 0.88625)","('val_roc', 0.9926242943548387)","('pytorch_total_params', 4263973)","('train_time', 221.47252583503723)","('best_epoch', 131)","('train_samples', '832/1200 v27 44.0-46.0')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 2048)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 3.4270110082582956)","('test_acc', 0.11137966333030028)","('test_f1', 0.05356948492048641)","('test_prec', 0.04760577904614628)","('test_reca', 0.11137966333030026)","('test_roc', 0.7906524944820408)","('mean_train_loss', 3.4338529109954834)","('train_acc', 0.09375)","('train_f1', 0.024739583333333336)","('train_prec', 0.014583333333333334)","('train_reca', 0.09375)","('train_roc', 0.7701612903225806)","('mean_val_loss', 3.4256105852127074)","('val_acc', 0.10875)","('val_f1', 0.054139127726658576)","('val_prec', 0.05274155123757847)","('val_reca', 0.10875)","('val_roc', 0.7881970766129032)","('pytorch_total_params', 16916517)","('train_time', 119.52025651931763)","('best_epoch', 55)","('train_samples', '106/1200 v3 32.0-34.0')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 3.397872759495354)","('test_acc', 0.1361180618744313)","('test_f1', 0.11908757346069954)","('test_prec', 0.1608976699969495)","('test_reca', 0.1361180618744313)","('test_roc', 0.562441664094232)","('mean_train_loss', 3.3200509548187256)","('train_acc', 0.21875)","('train_f1', 0.15997023809523808)","('train_prec', 0.140625)","('train_reca', 0.21875)","('train_roc', 0.6280241935483871)","('mean_val_loss', 3.401507399082184)","('val_acc', 0.1321875)","('val_f1', 0.11521770329294245)","('val_prec', 0.16011952371779176)","('val_reca', 0.1321875)","('val_roc', 0.5600676411290323)","('pytorch_total_params', 21025)","('train_time', 616.6013107299805)","('best_epoch', 410)","('train_samples', '286/1200 v9 32.0-34.0')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 3.4588350689986056)","('test_acc', 0.043732939035486806)","('test_f1', 0.016806172339565995)","('test_prec', 0.125499965050165)","('test_reca', 0.043732939035486806)","('test_roc', 0.5343405297807151)","('mean_train_loss', 3.466878890991211)","('train_acc', 0.0)","('train_f1', 0.0)","('train_prec', 0.0)","('train_reca', 0.0)","('train_roc', 0.46875)","('mean_val_loss', 3.4574916553497315)","('val_acc', 0.0478125)","('val_f1', 0.019937384155845922)","('val_prec', 0.08728808945284003)","('val_reca', 0.0478125)","('val_roc', 0.5393414818548388)","('pytorch_total_params', 74529)","('train_time', 373.7344579696655)","('best_epoch', 235)","('train_samples', '394/1200 v13 8.0-10.0')"
