eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,mean_train_loss,train_acc,train_f1,train_prec,train_reca,train_roc,mean_val_loss,val_acc,val_f1,val_prec,val_reca,val_roc,pytorch_total_params,train_time,best_epoch,train_samples
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.6847011912834438)","('test_acc', 0.8610384440400364)","('test_f1', 0.8435099882305565)","('test_prec', 0.8652267848206665)","('test_reca', 0.8610384440400365)","('test_roc', 0.9957482235076858)","('mean_train_loss', 2.5542664527893066)","('train_acc', 0.96875)","('train_f1', 0.9583333333333333)","('train_prec', 0.953125)","('train_reca', 0.96875)","('train_roc', 1.0)","('mean_val_loss', 2.684962968826294)","('val_acc', 0.8590625)","('val_f1', 0.8428347713962773)","('val_prec', 0.8640542489750351)","('val_reca', 0.8590625)","('val_roc', 0.9960143145161291)","('pytorch_total_params', 11408)","('train_time', 821.9364490509033)","('best_epoch', 611)","('train_samples', '411/1200 v13 42.0-44.0')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.713951011697632)","('test_acc', 0.8379208371246588)","('test_f1', 0.8185193302058591)","('test_prec', 0.8680823327495009)","('test_reca', 0.8379208371246588)","('test_roc', 0.9910370218673334)","('mean_train_loss', 2.518665075302124)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.7143816614151)","('val_acc', 0.8378125)","('val_f1', 0.8190714990468676)","('val_prec', 0.870582757569231)","('val_reca', 0.8378125)","('val_roc', 0.9903979838709678)","('pytorch_total_params', 27904)","('train_time', 462.5370976924896)","('best_epoch', 318)","('train_samples', '696/1200 v23 12.0-14.0')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 256)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.608597337819968)","('test_acc', 0.9424476797088263)","('test_f1', 0.9409290858423635)","('test_prec', 0.948716364971667)","('test_reca', 0.9424476797088261)","('test_roc', 0.9993609662478846)","('mean_train_loss', 2.5187857151031494)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.6071117734909057)","('val_acc', 0.94375)","('val_f1', 0.9423788268481079)","('val_prec', 0.9496936994994623)","('val_reca', 0.9437500000000001)","('val_roc', 0.9995934475806452)","('pytorch_total_params', 76256)","('train_time', 257.0120131969452)","('best_epoch', 161)","('train_samples', '564/1200 v18 48.0-50.0')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 512)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.6101494883276093)","('test_acc', 0.9446940400363967)","('test_f1', 0.9422326450097775)","('test_prec', 0.9512729311141631)","('test_reca', 0.9446940400363968)","('test_roc', 0.9996024449899366)","('mean_train_loss', 2.518606424331665)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.6098611187934875)","('val_acc', 0.94375)","('val_f1', 0.9404209256563203)","('val_prec', 0.9505940677448963)","('val_reca', 0.94375)","('val_roc', 0.9996858870967742)","('pytorch_total_params', 234400)","('train_time', 148.2942955493927)","('best_epoch', 81)","('train_samples', '601/1200 v20 2.0-4.0')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 1024)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.5733352293200227)","('test_acc', 0.9607597816196543)","('test_f1', 0.9597531411607321)","('test_prec', 0.9652063634462457)","('test_reca', 0.9607597816196543)","('test_roc', 0.9996998235409481)","('mean_train_loss', 2.518050193786621)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.5729654383659364)","('val_acc', 0.960625)","('val_f1', 0.9596655191667769)","('val_prec', 0.964515878006183)","('val_reca', 0.9606250000000001)","('val_roc', 0.9997591733870967)","('pytorch_total_params', 796448)","('train_time', 381.052122592926)","('best_epoch', 252)","('train_samples', '239/1200 v7 58.0-60.0')"
"('eeg_feature', 'wav')","('model', 'MLP')","('hidden_channels', 2048)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.5867996784206735)","('test_acc', 0.946911965423112)","('test_f1', 0.9398429218862261)","('test_prec', 0.9551107039288386)","('test_reca', 0.946911965423112)","('test_roc', 0.9998416193241191)","('mean_train_loss', 2.518092632293701)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.5816770124435426)","('val_acc', 0.950625)","('val_f1', 0.9450134345944128)","('val_prec', 0.9578281042377886)","('val_reca', 0.950625)","('val_roc', 0.9998840725806452)","('pytorch_total_params', 2903584)","('train_time', 86.04179859161377)","('best_epoch', 33)","('train_samples', '714/1200 v23 48.0-50.0')"
"('eeg_feature', 'psd')","('model', 'MLP')","('hidden_channels', 64)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.6432708472528708)","('test_acc', 0.8892459053685169)","('test_f1', 0.8707479705522418)","('test_prec', 0.8646329107378233)","('test_reca', 0.8892459053685169)","('test_roc', 0.994324073570948)","('mean_train_loss', 2.550752639770508)","('train_acc', 0.96875)","('train_f1', 0.9583333333333333)","('train_prec', 0.953125)","('train_reca', 0.96875)","('train_roc', 0.998991935483871)","('mean_val_loss', 2.6415109705924986)","('val_acc', 0.889375)","('val_f1', 0.8703744244426389)","('val_prec', 0.8622751268946685)","('val_reca', 0.889375)","('val_roc', 0.9940211693548386)","('pytorch_total_params', 11408)","('train_time', 1110.343405008316)","('best_epoch', 795)","('train_samples', '801/1200 v26 42.0-44.0')"
"('eeg_feature', 'psd')","('model', 'MLP')","('hidden_channels', 128)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.657651720099063)","('test_acc', 0.8826489990900819)","('test_f1', 0.8562554278198429)","('test_prec', 0.8439917138667918)","('test_reca', 0.8826489990900819)","('test_roc', 0.9816811772473146)","('mean_train_loss', 2.5823521614074707)","('train_acc', 0.9375)","('train_f1', 0.9166666666666666)","('train_prec', 0.90625)","('train_reca', 0.9375)","('train_roc', 0.9959677419354839)","('mean_val_loss', 2.6617466592788697)","('val_acc', 0.8778125)","('val_f1', 0.8516248614685042)","('val_prec', 0.8394390225130697)","('val_reca', 0.8778125)","('val_roc', 0.982073991935484)","('pytorch_total_params', 27904)","('train_time', 490.6103231906891)","('best_epoch', 336)","('train_samples', '608/1200 v20 16.0-18.0')"
"('eeg_feature', 'psd')","('model', 'MLP')","('hidden_channels', 256)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.5721322544278395)","('test_acc', 0.9605323020928116)","('test_f1', 0.9586844751783992)","('test_prec', 0.968574796367049)","('test_reca', 0.9605323020928116)","('test_roc', 0.9995041383326044)","('mean_train_loss', 2.518167495727539)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.5731604647636415)","('val_acc', 0.959375)","('val_f1', 0.9570826226006826)","('val_prec', 0.9699789031068675)","('val_reca', 0.9593750000000001)","('val_roc', 0.9995282258064515)","('pytorch_total_params', 76256)","('train_time', 376.9751703739166)","('best_epoch', 252)","('train_samples', '147/1200 v4 54.0-56.0')"
"('eeg_feature', 'psd')","('model', 'MLP')","('hidden_channels', 512)","('window_size', 2.0)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1099)","('mean_test_loss', 2.569801863808324)","('test_acc', 0.9703992265696088)","('test_f1', 0.9686431813898548)","('test_prec', 0.9726696872370468)","('test_reca', 0.9703992265696086)","('test_roc', 0.9998033007186534)","('mean_train_loss', 2.518137216567993)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.5709366106987)","('val_acc', 0.9684375)","('val_f1', 0.9663802338929481)","('val_prec', 0.9713282016924942)","('val_reca', 0.9684375000000001)","('val_roc', 0.9998309475806452)","('pytorch_total_params', 234400)","('train_time', 256.41125106811523)","('best_epoch', 161)","('train_samples', '886/1200 v29 32.0-34.0')"
