eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,mean_train_loss,train_acc,train_f1,train_prec,train_reca,train_roc,mean_val_loss,val_acc,val_f1,val_prec,val_reca,val_roc,pytorch_total_params,train_time,best_epoch,train_samples
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.3526271870328714)","('test_acc', 0.16930036691127417)","('test_f1', 0.1786851731166792)","('test_prec', 0.22048151333405833)","('test_reca', 0.1693003669112742)","('test_roc', 0.5775834280103038)","('mean_train_loss', 2.5185251235961914)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.355892927646637)","('val_acc', 0.1646875)","('val_f1', 0.17320287973163162)","('val_prec', 0.21288152145643335)","('val_reca', 0.1646875)","('val_roc', 0.5782182459677419)","('pytorch_total_params', 4385)","('train_time', 1646.2206208705902)","('best_epoch', 612)","('train_samples', '446/1600 v11 9.0-10.5')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.278780708637454)","('test_acc', 0.2558163775850567)","('test_f1', 0.2880945446477329)","('test_prec', 0.3667415278753501)","('test_reca', 0.2558163775850567)","('test_roc', 0.61221396525284)","('mean_train_loss', 2.518155574798584)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.27424519777298)","('val_acc', 0.260625)","('val_f1', 0.2906641795767543)","('val_prec', 0.3683894308368301)","('val_reca', 0.260625)","('val_roc', 0.6174304435483872)","('pytorch_total_params', 8545)","('train_time', 1834.6027824878693)","('best_epoch', 735)","('train_samples', '405/1600 v10 7.5-9.0')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 256)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.2898211501454258)","('test_acc', 0.2471439292861908)","('test_f1', 0.27357911056926454)","('test_prec', 0.3719442404668878)","('test_reca', 0.2471439292861908)","('test_roc', 0.5984018217773307)","('mean_train_loss', 2.5180602073669434)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.296796247959137)","('val_acc', 0.234375)","('val_f1', 0.2591139227722577)","('val_prec', 0.3600453045349016)","('val_reca', 0.234375)","('val_roc', 0.5962035282258065)","('pytorch_total_params', 16865)","('train_time', 3268.849317550659)","('best_epoch', 1290)","('train_samples', '776/1600 v19 24.0-25.5')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 512)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.281836596069692)","('test_acc', 0.24635173448965977)","('test_f1', 0.25635047840211106)","('test_prec', 0.31389771831143387)","('test_reca', 0.24635173448965975)","('test_roc', 0.5991108764113848)","('mean_train_loss', 2.51804518699646)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.2868793034553527)","('val_acc', 0.2396875)","('val_f1', 0.25346344931725523)","('val_prec', 0.3201672175130471)","('val_reca', 0.2396875)","('val_roc', 0.5971389616935484)","('pytorch_total_params', 33505)","('train_time', 6156.469240427017)","('best_epoch', 2425)","('train_samples', '813/1600 v20 19.5-21.0')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 1024)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.2876393739345313)","('test_acc', 0.23899266177451634)","('test_f1', 0.27400295395290813)","('test_prec', 0.4260351461691734)","('test_reca', 0.23899266177451634)","('test_roc', 0.6044776235510239)","('mean_train_loss', 2.5180585384368896)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.276684632301331)","('val_acc', 0.2525)","('val_f1', 0.2866619663710781)","('val_prec', 0.43023023405697347)","('val_reca', 0.2525)","('val_roc', 0.6144120967741936)","('pytorch_total_params', 66785)","('train_time', 2505.469179868698)","('best_epoch', 1088)","('train_samples', '1169/1600 v29 13.5-15.0')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 2048)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.3136543785436223)","('test_acc', 0.21310040026684457)","('test_f1', 0.23292388647947804)","('test_prec', 0.31270441700174534)","('test_reca', 0.21310040026684457)","('test_roc', 0.583715464460795)","('mean_train_loss', 2.5180439949035645)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 3.308674547672272)","('val_acc', 0.215625)","('val_f1', 0.2322252103054254)","('val_prec', 0.3201767133998792)","('val_reca', 0.215625)","('val_roc', 0.5887113911290323)","('pytorch_total_params', 133345)","('train_time', 3858.546279191971)","('best_epoch', 1642)","('train_samples', '1337/1600 v33 25.499999999999773-26.999999999999773')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1498)","('mean_test_loss', 3.2854861196115595)","('test_acc', 0.25225300400534045)","('test_f1', 0.268312159403807)","('test_prec', 0.33760375402219944)","('test_reca', 0.25225300400534045)","('test_roc', 0.6605654030714884)","('mean_train_loss', 2.707361102104187)","('train_acc', 0.828125)","('train_f1', 0.8220238095238095)","('train_prec', 0.8979166666666667)","('train_reca', 0.828125)","('train_roc', 0.9518649193548387)","('mean_val_loss', 3.2861062026023866)","('val_acc', 0.2490625)","('val_f1', 0.26431323948795893)","('val_prec', 0.33368813022013744)","('val_reca', 0.24906249999999996)","('val_roc', 0.6590558467741936)","('pytorch_total_params', 4385)","('train_time', 677.7354900836945)","('best_epoch', 254)","('train_samples', '337/1600 v8 25.500000000000057-27.000000000000057\n601/1600 v15 1.5-3.0')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1498)","('mean_test_loss', 3.2785999552111758)","('test_acc', 0.24993741655540722)","('test_f1', 0.26020408387844257)","('test_prec', 0.3236328340856223)","('test_reca', 0.24993741655540722)","('test_roc', 0.62886133056351)","('mean_train_loss', 2.595783829689026)","('train_acc', 0.921875)","('train_f1', 0.9220238095238096)","('train_prec', 0.9604166666666667)","('train_reca', 0.921875)","('train_roc', 0.9735383064516129)","('mean_val_loss', 3.287499876022339)","('val_acc', 0.2434375)","('val_f1', 0.2542240410315321)","('val_prec', 0.322242192180032)","('val_reca', 0.24343750000000003)","('val_roc', 0.6186658266129033)","('pytorch_total_params', 8545)","('train_time', 794.9082992076874)","('best_epoch', 337)","('train_samples', '54/1600 v1 21.0-22.5\n1063/1600 v26 34.5-36.0')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 256)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1498)","('mean_test_loss', 3.2116861486625927)","('test_acc', 0.3308995327102804)","('test_f1', 0.34746163500630955)","('test_prec', 0.4518897334840446)","('test_reca', 0.3308995327102804)","('test_roc', 0.6550524693321086)","('mean_train_loss', 2.6099627017974854)","('train_acc', 0.90625)","('train_f1', 0.9020833333333333)","('train_prec', 0.9427083333333333)","('train_reca', 0.90625)","('train_roc', 0.9805947580645161)","('mean_val_loss', 3.2148619937896727)","('val_acc', 0.3271875)","('val_f1', 0.3426389712002592)","('val_prec', 0.44801349297248666)","('val_reca', 0.3271875)","('val_roc', 0.660981754032258)","('pytorch_total_params', 16865)","('train_time', 631.5662889480591)","('best_epoch', 262)","('train_samples', '289/1600 v7 13.5-15.0\n970/1600 v24 15.0-16.5')"
"('eeg_feature', 'raw')","('model', 'CNN')","('hidden_channels', 512)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 2)","('number_val_samples', 100)","('number_test_samples', 1498)","('mean_test_loss', 3.2548445160780477)","('test_acc', 0.28291889185580776)","('test_f1', 0.31231664764373335)","('test_prec', 0.43539383270427606)","('test_reca', 0.28291889185580776)","('test_roc', 0.6422921710963398)","('mean_train_loss', 2.5794143676757812)","('train_acc', 0.9375)","('train_f1', 0.9354166666666667)","('train_prec', 0.9635416666666666)","('train_reca', 0.9375)","('train_roc', 0.9934475806451613)","('mean_val_loss', 3.259457159042358)","('val_acc', 0.2778125)","('val_f1', 0.3049811711671268)","('val_prec', 0.43374607361256967)","('val_reca', 0.2778125)","('val_roc', 0.6418776209677419)","('pytorch_total_params', 33505)","('train_time', 473.286780834198)","('best_epoch', 180)","('train_samples', '508/1600 v12 42.0-43.5\n1076/1600 v26 54.0-55.5')"
