eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,mean_train_loss,train_acc,train_f1,train_prec,train_reca,train_roc,mean_val_loss,val_acc,val_f1,val_prec,val_reca,val_roc,pytorch_total_params,train_time,best_epoch,train_samples
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.7971915255553568)","('test_acc', 0.7508130420280187)","('test_f1', 0.7101131179330215)","('test_prec', 0.710879835485074)","('test_reca', 0.7508130420280186)","('test_roc', 0.9811047425887274)","('mean_train_loss', 2.6560544967651367)","('train_acc', 0.875)","('train_f1', 0.8333333333333333)","('train_prec', 0.8125)","('train_reca', 0.875)","('train_roc', 0.9909274193548387)","('mean_val_loss', 2.7939614129066466)","('val_acc', 0.75375)","('val_f1', 0.7126807768061496)","('val_prec', 0.7141207780021421)","('val_reca', 0.7537499999999999)","('val_roc', 0.9815413306451612)","('pytorch_total_params', 20773)","('train_time', 788.9747400283813)","('best_epoch', 559)","('train_samples', '272/1600 v6 48.0-49.5')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.465736939797328)","('test_acc', 0.03125)","('test_f1', 0.0018939776816399142)","('test_prec', 0.0009765828590489296)","('test_reca', 0.03125)","('test_roc', 0.5015257509503959)","('mean_train_loss', 3.4657340049743652)","('train_acc', 0.03125)","('train_f1', 0.001893939393939394)","('train_prec', 0.0009765625)","('train_reca', 0.03125)","('train_roc', 0.5483870967741935)","('mean_val_loss', 3.4657370686531066)","('val_acc', 0.03125)","('val_f1', 0.001894513488936041)","('val_prec', 0.0009768677711784932)","('val_reca', 0.03125)","('val_roc', 0.5010394153225806)","('pytorch_total_params', 74277)","('train_time', 42.28253793716431)","('best_epoch', 1)","('train_samples', '745/1600 v18 37.5-39.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 256)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.6180650524650915)","('test_acc', 0.9181954636424283)","('test_f1', 0.9055692726811257)","('test_prec', 0.9141028281684325)","('test_reca', 0.9181954636424282)","('test_roc', 0.9935926940921441)","('mean_train_loss', 2.5184476375579834)","('train_acc', 1.0)","('train_f1', 1.0)","('train_prec', 1.0)","('train_reca', 1.0)","('train_roc', 1.0)","('mean_val_loss', 2.613120052814484)","('val_acc', 0.9203125)","('val_f1', 0.9079020046287911)","('val_prec', 0.9120191211985652)","('val_reca', 0.9203125000000001)","('val_roc', 0.9937626008064515)","('pytorch_total_params', 279589)","('train_time', 316.0570969581604)","('best_epoch', 203)","('train_samples', '133/1600 v3 19.5-21.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 512)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.4657348961413423)","('test_acc', 0.03125)","('test_f1', 0.0018957789514154474)","('test_prec', 0.000977540692821369)","('test_reca', 0.03125)","('test_roc', 0.5124180590614034)","('mean_train_loss', 3.4657340049743652)","('train_acc', 0.03125)","('train_f1', 0.001893939393939394)","('train_prec', 0.0009765625)","('train_reca', 0.03125)","('train_roc', 0.530241935483871)","('mean_val_loss', 3.465735144615173)","('val_acc', 0.03125)","('val_f1', 0.0018956627236882016)","('val_prec', 0.0009774788864560526)","('val_reca', 0.03125)","('val_roc', 0.5087598790322581)","('pytorch_total_params', 1083429)","('train_time', 42.193575859069824)","('best_epoch', 1)","('train_samples', '1215/1600 v30 22.5-24.0')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 1024)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.7853464412243865)","('test_acc', 0.7411399266177452)","('test_f1', 0.7155000773669133)","('test_prec', 0.7439938986499728)","('test_reca', 0.7411399266177451)","('test_roc', 0.9730209819468906)","('mean_train_loss', 2.552882432937622)","('train_acc', 0.96875)","('train_f1', 0.9583333333333333)","('train_prec', 0.953125)","('train_reca', 0.96875)","('train_roc', 1.0)","('mean_val_loss', 2.785308003425598)","('val_acc', 0.7378125)","('val_f1', 0.7142797209203628)","('val_prec', 0.7486767291493137)","('val_reca', 0.7378125)","('val_roc', 0.9739978326612903)","('pytorch_total_params', 4263973)","('train_time', 248.88843297958374)","('best_epoch', 153)","('train_samples', '934/1600 v23 21.0-22.5')"
"('eeg_feature', 'wav')","('model', 'CNN')","('hidden_channels', 2048)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.850912758634439)","('test_acc', 0.6788483989326217)","('test_f1', 0.6269432033913025)","('test_prec', 0.6824093961352482)","('test_reca', 0.6788483989326217)","('test_roc', 0.9672390259139814)","('mean_train_loss', 2.644618511199951)","('train_acc', 0.875)","('train_f1', 0.8385416666666666)","('train_prec', 0.8229166666666667)","('train_reca', 0.875)","('train_roc', 0.998991935483871)","('mean_val_loss', 2.8548350024223326)","('val_acc', 0.67625)","('val_f1', 0.6215726372049487)","('val_prec', 0.6765025408426182)","('val_reca', 0.67625)","('val_roc', 0.9665166330645161)","('pytorch_total_params', 16916517)","('train_time', 343.0616738796234)","('best_epoch', 222)","('train_samples', '720/1600 v18 0.0-1.5')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 64)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 3.125840612218092)","('test_acc', 0.4134006004002668)","('test_f1', 0.3375974854966992)","('test_prec', 0.3433194111246243)","('test_reca', 0.4134006004002668)","('test_roc', 0.8467545221673316)","('mean_train_loss', 2.7729239463806152)","('train_acc', 0.75)","('train_f1', 0.6791666666666667)","('train_prec', 0.6484375)","('train_reca', 0.75)","('train_roc', 0.9616935483870968)","('mean_val_loss', 3.1175673055648803)","('val_acc', 0.42375)","('val_f1', 0.35020436585042974)","('val_prec', 0.3554642614981706)","('val_reca', 0.42374999999999996)","('val_roc', 0.850830745967742)","('pytorch_total_params', 20773)","('train_time', 974.8143939971924)","('best_epoch', 690)","('train_samples', '907/1600 v22 40.5-42.0')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 128)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.7327390171990067)","('test_acc', 0.8204844896597732)","('test_f1', 0.7956672471688764)","('test_prec', 0.8039208457511114)","('test_reca', 0.8204844896597732)","('test_roc', 0.9908900191460931)","('mean_train_loss', 2.589473247528076)","('train_acc', 0.9375)","('train_f1', 0.9166666666666666)","('train_prec', 0.90625)","('train_reca', 0.9375)","('train_roc', 0.998991935483871)","('mean_val_loss', 2.734399662017822)","('val_acc', 0.8165625)","('val_f1', 0.790856196452143)","('val_prec', 0.8052230535419289)","('val_reca', 0.8165625000000001)","('val_roc', 0.9914530241935484)","('pytorch_total_params', 74277)","('train_time', 511.5824100971222)","('best_epoch', 350)","('train_samples', '1213/1600 v30 19.5-21.0')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 256)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.9781787287322103)","('test_acc', 0.5520346897931955)","('test_f1', 0.5136511036547818)","('test_prec', 0.5248173528265992)","('test_reca', 0.5520346897931954)","('test_roc', 0.8962521369971252)","('mean_train_loss', 2.611745595932007)","('train_acc', 0.90625)","('train_f1', 0.875)","('train_prec', 0.859375)","('train_reca', 0.90625)","('train_roc', 0.997983870967742)","('mean_val_loss', 2.9844502544403078)","('val_acc', 0.54375)","('val_f1', 0.5011519897543271)","('val_prec', 0.5078078678541287)","('val_reca', 0.54375)","('val_roc', 0.89076875)","('pytorch_total_params', 279589)","('train_time', 410.46494603157043)","('best_epoch', 274)","('train_samples', '1175/1600 v29 22.5-24.0')"
"('eeg_feature', 'psd')","('model', 'CNN')","('hidden_channels', 512)","('window_size', 1.5)","('batch_size', 32)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 1499)","('mean_test_loss', 2.7520409424039345)","('test_acc', 0.7847106404269513)","('test_f1', 0.7620474919826774)","('test_prec', 0.7835873497089043)","('test_reca', 0.7847106404269513)","('test_roc', 0.9801814837614885)","('mean_train_loss', 2.5493862628936768)","('train_acc', 0.96875)","('train_f1', 0.9583333333333333)","('train_prec', 0.953125)","('train_reca', 0.96875)","('train_roc', 1.0)","('mean_val_loss', 2.752942624092102)","('val_acc', 0.785625)","('val_f1', 0.7629025636935365)","('val_prec', 0.7831170909147909)","('val_reca', 0.785625)","('val_roc', 0.9791749999999999)","('pytorch_total_params', 1083429)","('train_time', 312.85941314697266)","('best_epoch', 203)","('train_samples', '170/1600 v4 15.0-16.5')"
